"Purchase","ShareLink","Deal01","Deal02","Deal03","Deal04","PQ1","PQ2","PQ3","PV1","PV2","PV3","PC1","PC2","PC3","PC4","FNE1","FNE2","FNE3","FNE4","Spont01","Spont02","Spont03","Spont04","Spont05","Risk01","Risk02","Risk03","Risk04","Risk05","Ratio01","Ratio02","Ratio03","Ratio04","Intuit01","Intuit02","Intuit03","Intuit04","Intuit05","Depend01","Depend02","Depend03","Depend04","Depend05","dGender","YrBirth","IBA","SatFac","HrPWork","HrVWork","HrClass","HrStud","cLiving","cLocate","dPreMas","dSport","dFraternity","dAssoc","dAbroad"
16,1,2,1,4,3,5,5,5,2,2,3,2,3,2,2,3,5,4,6,6,6,5,6,4,2,4,2,3,6,4,3,2,3,5,6,3,6,4,2,3,2,2,1,2,1998,1,60,12,0,2,6,4,1,2,1,1,2,2
73,6,1,2,1,3,2,1,2,3,2,3,5,3,5,3,6,2,6,2,3,4,3,5,3,3,7,5,6,5,3,2,2,2,4,4,3,5,3,6,2,2,2,5,1,1998,2,75,8,8,12,12,1,1,2,2,2,1,2
30,5,1,2,2,1,3,7,2,3,2,5,2,3,6,4,2,6,3,6,4,2,2,3,3,6,5,3,5,2,5,2,3,5,2,3,3,6,3,3,3,2,3,3,1,1992,1,75,40,0,8,8,2,1,1,1,2,1,1
85,60,2,2,3,1,2,1,2,1,1,1,6,6,7,6,6,2,6,2,5,5,4,5,5,3,7,2,6,2,1,3,2,2,5,6,3,6,5,4,3,1,2,5,1,1998,1,90,10,0,9,20,3,2,2,1,2,2,2
12,6,2,1,1,2,2,3,3,3,3,3,1,2,2,2,3,5,3,5,6,6,6,5,3,2,5,1,2,3,1,1,3,2,3,2,2,3,1,5,3,3,2,3,1,1996,1,64,6.5,0,10,15,3,1,2,2,1,2,2
75,15,1,1,2,2,3,5,3,3,3,2,3,5,5,5,2,5,3,5,5,5,5,5,3,2,5,3,5,3,3,3,2,3,5,5,3,5,4,5,3,3,2,3,1,1998,1,60,12,8,8,12,1,3,2,1,1,1,2
80,61,1,2,4,3,4,5,3,3,3,7,1,7,6,4,6,2,7,2,2,2,4,2,3,4,6,1,5,1,3,2,3,2,2,2,2,4,2,2,3,2,2,2,1,1996,2,80,0,0,6,30,2,1,2,1,2,1,1
60,82,2,2,1,3,3,4,3,4,5,6,3,3,4,2,2,7,2,4,3,3,2,3,2,3,7,5,4,2,3,1,3,1,3,2,2,5,2,3,5,1,3,3,1,1997,2,81,0,1,6,16,1,1,2,1,2,2,1
73,10,1,1,4,1,3,3,2,4,1,2,4,3,2,1,2,6,3,4,7,6,6,5,4,1,6,5,5,3,2,2,2,3,4,3,3,6,3,3,1,3,2,6,1,1995,1,92,14,0,10,25,3,3,1,1,2,2,1
82,60,1,2,3,3,1,1,1,1,1,1,3,3,5,3,3,3,6,3,4,3,2,3,2,2,5,3,4,3,1,3,2,2,2,2,2,2,2,4,5,1,3,2,2,1995,1,70,10,0,10,18,3,2,2,2,2,2,2
30,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,0,2,1,2,1,6,6,2,6,2,7,1,3,5,4,2,6,6,4,6,6,7,6,6,2,7,6,6,2,1,1,1,1,6,6,5,6,4,6,2,2,2,1,1,1993,1,80,12,4,16,8,1,4,2,1,1,2,1
50,7,2,2,4,2,6,5,4,4,3,2,1,3,2,2,2,6,4,5,6,6,5,6,3,3,5,2,2,5,1,3,1,2,2,3,2,3,2,4,5,3,3,6,2,1997,2,62,10,3,16,20,1,1,2,1,2,2,2
25,30,1,1,1,2,3,3,3,3,5,5,6,4,6,6,3,5,4,5,4,5,4,5,2,3,4,5,4,4,2,3,4,3,3,3,3,3,3,5,5,4,4,5,2,1995,1,80,5,0,15,50,3,3,2,2,2,2,2
60,11,2,2,2,1,2,2,3,2,2,2,4,3,2,3,2,6,4,4,5,6,6,3,3,2,3,1,5,6,1,3,3,3,3,3,3,5,2,2,1,2,2,3,2,1996,1,76,16,0,8,5,3,2,2,2,2,2,2
71,0,1,1,4,2,3,3,5,2,2,3,2,3,2,2,2,6,3,5,5,5,3,4,2,4,6,3,3,5,2,2,3,2,2,3,3,3,3,5,5,2,3,5,1,1994,1,83,16,0,10,20,2,1,1,2,1,2,2
10,0,2,1,4,3,6,5,4,6,2,2,1,2,2,2,3,2,6,3,5,5,6,5,5,2,6,3,6,3,2,2,2,2,3,3,2,5,2,5,6,3,3,6,2,1997,2,90,8,0,15,25,2,1,2,2,2,2,1
20,0,1,2,2,1,3,4,3,2,2,3,5,5,5,5,2,6,2,6,4,7,2,6,5,2,5,2,2,7,2,1,2,2,5,6,4,7,4,6,6,5,4,7,1,1998,2,95,9,0,8,8,3,3,2,2,2,2,2
0,0,2,1,3,3,2,7,2,5,5,5,3,3,3,3,3,5,3,5,5,5,5,5,5,4,6,3,5,5,4,3,3,3,4,5,3,5,5,6,5,5,6,5,1,1998,2,85,0,0,10,6,5,3,2,2,1,2,1
65,20,1,2,4,3,3,4,4,2,2,1,2,5,3,2,3,5,4,4,4,4,5,5,3,3,6,4,7,2,3,3,2,3,4,5,3,5,4,3,2,1,3,2,2,1997,2,80,16,10,8,15,2,3,2,2,2,2,1
40,1,1,1,2,1,2,3,3,3,2,4,3,3,5,5,3,5,4,5,5,4,3,5,3,3,6,3,5,2,3,3,2,2,2,2,3,3,3,4,3,5,3,6,1,1998,1,75,20,0,6,10,2,1,2,1,1,2,1
15,5,2,1,2,2,5,4,4,2,2,3,5,6,6,5,2,5,3,5,3,3,5,3,5,3,6,3,5,3,2,5,3,3,5,3,3,4,3,3,3,2,3,3,1,1997,2,75,0,0,12,15,2,1,2,1,2,2,1
19,71,1,2,1,3,2,2,2,4,6,6,3,3,3,3,3,5,3,6,3,6,3,6,3,2,5,2,3,4,3,2,2,2,3,3,3,5,3,6,3,2,3,5,1,1997,2,71,0,0,30,35,2,1,2,2,2,1,1
31,65,2,1,1,1,4,3,4,3,2,3,2,2,3,2,4,3,5,4,3,3,3,2,2,2,7,4,3,1,2,2,2,2,2,3,3,5,2,2,3,2,3,2,1,1998,2,71,0,0,11,25,1,1,2,1,2,2,1
80,65,2,2,3,2,3,3,3,3,4,2,3,2,1,1,6,2,7,2,4,4,3,3,3,2,5,2,2,3,2,4,3,2,2,2,2,3,2,3,3,2,2,3,1,1997,1,74,0,0,12,5,1,1,2,1,2,2,1
17,15,1,1,1,3,3,3,3,6,6,5,5,4,4,5,6,2,6,2,3,6,4,5,5,2,5,4,6,4,1,2,1,7,5,4,2,2,6,4,4,2,3,5,1,1998,2,75,0,1,16,45,2,2,2,1,2,2,1
40,NA,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,2,1,1,3,1,3,4,3,3,3,4,5,5,5,5,3,5,3,5,3,3,3,3,2,4,5,4,4,5,3,4,4,5,3,3,3,3,3,3,3,3,3,4,2,1997,2,67,12,0,15,20,1,1,2,1,2,1,2
65,20,2,2,2,2,3,4,4,3,2,3,2,2,2,2,3,4,4,5,5,6,5,5,3,3,5,4,2,3,3,3,2,3,3,4,4,3,5,3,5,2,2,3,2,1996,2,40,10,4,10,10,2,1,2,1,1,2,1
92,0,2,2,4,2,4,6,4,6,1,2,6,3,3,3,3,5,6,2,3,4,4,3,3,3,6,4,6,3,2,3,3,2,3,2,2,2,3,5,3,3,3,3,1,1997,1,80,12,0,14,3,2,1,2,1,2,2,2
39,54,1,2,4,2,5,6,6,5,1,2,3,3,2,1,3,5,6,4,5,5,5,2,5,5,2,2,3,5,2,5,4,3,4,4,4,3,3,3,1,2,1,3,2,1996,2,87,7,0,5,7,1,1,2,1,2,2,1
20,5,2,2,2,1,4,5,4,3,2,2,2,2,2,2,1,7,1,7,6,3,6,3,2,3,6,2,2,4,3,3,5,1,2,2,2,5,2,3,4,1,2,5,1,1997,2,65,0,0,6,10,4,2,2,2,2,1,2
35,30,2,2,3,3,5,5,4,4,5,5,2,2,2,3,4,4,4,2,6,6,6,6,4,6,6,4,6,3,2,2,2,2,3,3,2,6,5,5,4,4,3,6,1,1998,2,70,0,0,10,30,2,1,2,1,2,2,1
19,4,1,2,3,1,3,5,5,2,2,3,3,4,3,3,3,5,3,5,5,3,5,5,5,2,6,2,5,2,2,3,3,2,3,3,2,3,3,5,5,3,2,4,2,1998,2,75,0,7,15,25,2,1,2,2,2,1,1
80,15,1,2,2,2,2,3,3,2,2,2,6,4,6,6,4,4,6,2,5,3,5,3,4,4,6,3,4,2,2,2,2,2,5,3,2,5,3,5,6,4,3,4,1,1997,2,80,0,2,12,30,3,2,2,2,2,2,1
91,40,1,1,4,3,2,2,4,2,2,1,6,3,4,3,2,6,3,5,3,2,3,2,2,5,6,3,5,3,4,5,5,3,2,2,2,2,2,3,4,2,3,2,2,1995,1,77,0,10,0,20,2,1,2,2,1,2,2
80,81,2,1,3,2,5,3,5,2,2,2,2,2,2,2,6,2,6,2,4,4,3,4,3,2,6,2,3,3,3,4,4,3,3,4,3,2,3,6,6,2,3,5,2,1998,2,77,14,6,10,20,1,3,2,1,2,2,2
10,1,1,2,1,1,3,3,3,5,5,6,3,3,4,3,3,5,5,5,3,3,3,3,3,5,5,3,3,3,5,2,3,3,3,3,3,5,3,5,5,3,3,5,1,1998,1,70,20,10,4,8,1,1,2,1,2,1,2
76,18,1,1,2,3,3,4,3,2,2,3,5,2,3,3,2,5,3,5,4,3,2,3,5,5,5,3,3,5,5,3,3,3,3,3,5,6,3,2,4,3,3,2,1,1997,1,72,10,0,6,7,3,3,2,1,2,2,2
60,9,1,1,1,1,3,3,4,3,2,3,2,6,3,3,3,6,4,6,4,3,4,4,3,3,3,2,3,5,3,3,3,3,3,3,2,4,3,3,5,3,4,3,2,1997,1,70,10,0,10,10,3,3,2,1,2,2,2
25,10,2,2,4,2,3,5,4,3,5,2,2,3,2,3,2,7,3,6,3,3,5,3,2,3,2,4,3,2,5,2,5,2,2,3,2,5,3,2,5,5,5,5,1,1998,2,72,0,7,5,30,2,1,2,1,2,2,1
70,12,1,1,3,3,3,4,3,2,3,3,1,2,2,2,5,5,6,2,5,4,3,6,3,4,5,6,4,3,3,3,3,3,6,6,5,3,6,6,5,5,5,6,1,1995,1,72,10,0,4,3,3,3,2,2,2,2,2
10,1,2,1,1,1,3,5,4,2,2,3,3,6,3,3,6,2,6,2,6,5,3,6,2,5,6,3,3,3,5,2,2,3,3,3,2,3,2,6,5,2,4,3,1,1990,1,20,18,0,8,0,3,1,2,2,2,2,2
74,8,1,2,3,3,3,3,4,2,4,3,2,2,3,1,1,6,3,6,2,4,5,3,2,3,3,2,3,3,2,2,2,2,4,2,2,3,4,3,5,2,2,3,1,1997,2,76,0,10,4,10,4,1,2,2,1,1,2
4,0,2,2,1,2,4,5,4,3,3,3,3,3,2,3,1,7,4,5,5,4,6,5,4,6,6,3,5,3,5,6,3,2,3,5,3,3,3,2,6,3,3,3,2,1995,2,78,10,0,15,18,3,3,1,1,2,2,1
20,0,2,1,3,1,2,3,3,2,2,2,4,3,5,4,1,7,2,6,3,2,5,4,3,2,6,2,5,3,1,2,1,1,5,5,1,3,4,6,6,2,2,6,1,1997,1,70,16,0,6,8,3,1,2,2,2,2,2
73,19,2,2,2,3,2,3,3,3,2,4,2,2,3,3,2,6,3,6,2,3,2,1,3,4,6,3,2,4,2,3,3,3,4,3,2,3,2,3,1,2,1,4,1,1996,1,68,4,10,6,2,1,1,2,1,2,1,1
89,6,1,2,4,2,3,5,4,1,1,1,6,6,7,4,6,6,6,3,4,3,7,3,6,4,4,3,3,3,1,4,3,2,3,2,1,3,1,3,1,2,2,2,1,1998,2,82,5,0,5,12,2,1,2,1,1,2,2
25,30,1,1,4,1,4,4,4,4,4,4,2,3,3,3,3,5,4,4,5,4,3,5,3,4,5,3,5,4,3,3,3,4,3,3,3,3,4,4,3,3,3,3,1,1998,1,60,0,0,10,10,1,3,2,1,2,2,2
50,50,2,2,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,4,NA,NA,NA,4,NA,NA,4,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,16,2,1,2,1,3,6,4,3,5,5,3,6,3,3,2,6,3,5,3,3,6,5,2,4,2,3,5,2,3,3,3,3,3,3,3,6,3,3,5,2,3,2,2,1997,2,65,5,0,8,4,1,2,2,1,1,1,1
51,71,2,2,3,3,4,4,4,4,5,5,3,4,4,4,5,2,6,2,4,4,2,4,4,5,5,4,5,3,4,3,4,4,4,4,4,4,4,3,5,4,3,4,2,1991,2,51,0,0,20,10,2,1,2,2,2,2,1
40,0,1,1,2,2,5,5,5,3,3,5,2,2,4,2,6,2,6,2,5,5,4,5,4,3,5,4,4,3,2,3,3,3,5,5,4,6,5,6,6,5,3,6,1,1997,2,40,16,0,12,20,2,3,2,1,2,1,2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,18,1,2,2,3,3,3,4,3,2,3,4,4,4,3,5,3,5,3,5,5,4,5,3,2,6,3,5,3,3,3,2,2,5,4,3,3,3,4,3,2,3,3,2,1998,1,85,16,0,4,8,3,3,2,1,2,2,2
70,19,2,2,3,2,3,5,3,3,1,1,3,3,2,1,2,3,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,20,1,2,1,2,2,3,2,2,3,4,6,6,5,5,5,4,4,4,3,4,5,4,5,3,5,2,2,6,3,3,3,2,4,3,3,4,3,2,1,2,2,5,1,1998,2,80,0,0,8,10,1,1,2,2,1,2,2
73,3,1,1,1,1,2,2,2,2,3,3,3,2,2,2,2,7,2,7,5,3,5,3,3,5,7,3,6,2,3,6,3,5,3,3,2,5,3,1,5,1,1,1,2,1996,1,80,3,0,12,40,3,1,2,1,1,1,1
71,3,2,2,4,3,2,3,2,2,2,2,2,6,6,6,2,6,2,6,3,2,2,2,2,5,3,2,2,6,3,2,2,2,2,2,2,2,2,3,2,3,3,3,2,1997,1,60,3,2,8,5,3,2,2,1,1,2,2
27,6,1,2,1,2,3,2,3,4,5,6,2,3,2,3,1,6,3,6,7,7,6,6,5,3,2,1,5,5,3,2,2,2,6,5,1,5,4,4,4,2,3,4,1,1998,2,64,0,0,20,20,2,1,2,2,2,2,1
82,41,2,2,4,2,5,3,3,2,2,3,5,5,5,5,2,5,5,5,3,2,3,3,3,4,5,3,3,3,2,3,3,2,2,3,2,3,3,5,3,3,3,3,1,1994,1,71,12,0,20,12,2,2,2,2,1,1,1
60,10,1,2,3,1,2,4,2,2,3,4,4,5,5,5,6,4,6,4,4,4,4,4,3,5,6,4,4,4,3,4,4,5,3,3,2,4,3,5,5,3,3,5,1,1997,1,70,9,0,6,10,3,3,2,2,2,2,2
63,57,2,1,4,1,3,3,4,2,3,3,5,5,6,5,4,3,5,3,4,3,4,2,2,2,4,3,2,4,2,3,1,2,3,3,3,2,3,3,1,2,2,3,1,1997,2,76,0,0,15,20,2,1,2,2,2,2,1
19,1,1,2,2,1,4,2,2,3,5,5,2,3,2,2,2,6,2,6,2,3,3,2,2,3,3,3,2,5,3,2,2,2,2,3,1,2,3,3,3,2,2,5,1,1995,1,84,16,0,8,8,3,3,1,1,2,2,2
1,10,2,1,4,2,6,7,4,6,4,4,3,5,6,3,2,6,3,5,5,NA,NA,5,2,NA,NA,NA,NA,3,NA,NA,2,NA,NA,NA,1,NA,NA,6,NA,3,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,10,1,2,4,3,5,5,5,3,2,2,5,5,5,5,3,5,6,5,4,4,4,4,3,4,6,3,3,4,3,5,4,3,2,3,2,2,2,3,3,3,2,3,2,1995,2,70,0,20,14,NA,2,1,2,2,2,1,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,60,2,2,3,2,3,5,5,3,3,3,5,5,3,5,2,5,3,6,3,3,3,3,2,3,5,3,3,5,4,3,4,5,3,3,3,3,3,5,5,2,3,3,2,1989,2,75,20,0,8,4,2,1,1,2,2,2,1
75,20,2,1,2,2,3,2,3,3,4,4,3,5,4,3,2,5,3,6,5,5,6,6,3,4,6,2,6,5,2,2,2,2,4,3,2,4,3,4,5,2,3,4,2,1998,2,70,2,1,15,25,2,1,2,2,2,1,1
68,1,1,1,2,3,2,3,3,2,2,2,2,2,2,2,6,2,6,2,4,4,4,5,3,2,5,2,5,3,3,2,2,2,1,2,2,2,1,5,4,3,4,4,1,1998,1,70,11,0,10,15,3,1,2,1,2,2,2
20,72,2,1,3,1,2,3,2,2,2,2,2,2,3,2,2,5,3,6,5,3,3,5,3,3,6,3,6,3,2,2,2,3,5,5,3,5,5,5,5,2,3,5,1,1997,1,85,2,0,10,20,1,1,2,2,2,1,2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,56,2,2,2,2,3,2,3,3,2,2,4,3,3,4,3,5,3,6,5,5,5,5,5,3,5,3,3,4,2,2,3,5,5,3,3,5,5,2,3,2,3,3,2,1997,1,78,12,0,8,6,1,3,2,1,1,2,2
9,NA,2,1,2,NA,4,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,9,2,1,4,3,5,6,5,2,1,2,5,6,5,5,7,2,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,20,1,1,1,1,2,3,2,3,5,4,6,6,6,5,2,6,3,6,6,5,6,6,3,3,5,3,3,3,1,2,2,2,4,4,3,5,4,3,3,2,2,5,2,1995,2,100,12,2,12,30,2,3,2,1,2,1,1
12,NA,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,19,1,1,4,3,3,2,3,1,2,1,3,3,3,3,3,5,3,5,5,4,5,4,3,4,6,3,4,3,3,6,3,2,3,2,2,5,3,3,2,2,2,3,2,1995,2,75,0,0,8,10,1,3,2,1,1,2,1
41,34,1,1,3,2,3,3,3,2,2,3,1,1,1,1,2,6,2,6,4,4,3,3,5,4,6,2,4,2,1,2,4,3,3,3,3,4,2,5,4,3,2,4,2,1998,2,50,0,0,14,12,2,1,2,2,2,2,1
80,NA,2,2,1,NA,2,2,2,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,2,2,1,1,3,1,3,4,3,2,2,6,3,6,6,2,6,2,6,6,5,5,6,3,2,6,2,5,5,2,2,2,2,3,5,2,2,5,5,3,3,2,3,2,1997,2,57,0,6,8,30,2,3,2,2,2,2,2
45,70,2,2,1,1,2,1,2,3,6,5,5,5,5,5,6,2,6,3,3,5,3,3,3,2,5,3,3,4,2,2,2,2,4,3,1,3,1,3,3,3,3,3,1,1998,1,79,6,4,12,20,3,3,2,1,2,2,2
79,0,2,2,2,3,2,2,2,1,3,3,3,2,2,2,1,7,1,7,4,4,4,5,5,2,5,3,5,3,3,3,3,2,3,3,3,4,3,5,4,3,3,6,1,1993,2,85,24,0,8,16,1,1,1,1,2,2,1
65,35,1,1,1,1,2,3,2,3,2,3,5,5,6,5,3,6,5,5,3,4,3,3,2,3,6,4,2,3,3,3,3,2,2,2,2,2,2,4,3,1,2,2,1,1998,1,65,10,0,4,2,3,1,2,1,2,2,2
73,0,1,2,2,2,2,5,4,2,5,4,3,3,4,2,2,6,4,6,4,4,4,3,2,4,6,4,6,4,4,2,2,2,3,2,3,4,2,3,2,2,2,2,2,1998,1,70,12,0,7,20,1,1,2,1,1,2,2
90,5,1,2,4,3,2,3,3,1,1,1,2,2,2,1,2,6,3,6,5,4,3,6,6,3,6,2,3,3,3,3,2,2,5,5,3,6,3,4,1,1,1,3,1,1999,2,75,0,0,15,20,2,1,2,2,2,2,2
50,0,1,2,1,1,4,3,4,3,1,5,2,1,1,1,1,6,3,3,6,5,7,6,3,2,4,3,2,3,2,2,3,2,4,3,4,4,5,2,4,2,3,3,1,1997,2,70,0,16,20,20,1,1,2,1,2,1,1
35,55,1,1,3,2,5,6,4,3,2,2,5,5,3,3,2,5,6,5,5,3,3,3,4,6,6,4,6,2,2,2,2,3,3,3,2,5,1,2,3,2,3,3,2,1995,2,85,15,0,10,20,3,1,1,1,2,2,1
42,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,10,2,1,3,2,2,3,2,4,6,5,3,2,2,2,3,6,6,5,2,3,3,2,2,3,6,3,6,2,3,2,2,2,1,1,1,2,1,3,2,2,6,2,1,1996,1,65,16,0,20,15,3,3,2,1,2,2,2
71,NA,1,1,3,NA,1,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,1,1,4,3,3,3,3,3,1,1,1,1,1,1,1,7,7,7,2,4,3,2,2,4,6,5,4,5,2,5,5,3,2,2,2,3,2,7,6,7,7,7,1,1993,2,62,20,0,8,8,4,1,1,2,2,2,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,20,2,1,2,1,3,5,4,3,2,2,4,2,3,4,5,3,6,2,5,3,3,4,4,4,7,4,6,3,3,2,2,2,3,3,2,4,2,6,5,3,2,6,1,1998,2,80,0,8,12,20,2,1,2,1,2,1,1
86,3,1,2,3,3,2,2,3,2,2,3,2,3,3,2,2,5,4,5,5,3,5,5,2,3,6,5,5,2,3,3,3,2,3,3,3,2,3,5,5,3,5,3,1,1997,1,79,18,0,8,3,3,3,2,2,2,1,2
50,19,1,1,2,1,4,3,5,3,3,4,3,3,3,3,3,5,3,5,3,5,5,5,3,3,5,3,4,4,3,3,3,2,3,3,2,3,3,3,3,3,3,3,2,1998,1,75,10,0,10,8,3,2,2,1,2,1,2
80,20,2,1,4,2,5,5,5,2,1,3,2,2,1,1,1,7,2,6,5,6,6,5,3,1,3,3,3,5,2,2,2,2,5,4,5,2,5,3,2,2,3,1,1,1996,2,75,0,0,20,50,1,1,2,1,2,1,1
100,9,1,2,4,3,7,2,2,1,1,2,3,3,3,3,3,3,3,2,2,2,2,1,3,6,5,2,2,2,6,5,5,3,2,2,1,3,2,2,1,1,1,1,1,1995,1,61,0,0,20,20,4,1,2,2,2,2,1
55,1,1,1,2,2,2,4,4,4,4,5,3,3,3,3,6,2,6,6,4,4,3,4,4,3,6,3,6,2,2,4,4,2,4,2,3,5,3,6,6,2,5,6,1,1997,1,71,5,0,15,15,1,1,2,1,2,2,2
72,0,1,1,1,1,3,2,2,2,2,3,4,6,3,3,3,5,5,5,3,5,3,6,3,3,6,2,5,3,2,2,2,2,3,3,2,4,3,3,2,2,2,3,1,1996,1,75,16,0,10,20,2,2,2,2,2,1,2
40,19,2,2,1,2,4,3,4,3,4,5,2,1,3,2,1,6,2,6,5,3,3,5,3,3,6,2,3,5,3,2,2,2,3,3,3,6,3,3,4,1,2,2,1,1998,2,70,0,3,12,6,1,1,2,1,2,1,1
5,17,1,1,3,1,6,5,4,2,2,3,6,6,6,7,1,7,3,5,6,6,6,6,5,3,5,3,4,4,2,3,2,2,6,6,4,5,6,4,3,3,3,3,2,1998,2,33,0,0,12,12,2,1,2,2,2,2,1
31,1,1,2,2,3,5,6,5,3,4,2,7,7,7,7,3,3,6,6,3,2,2,3,2,4,7,5,6,1,2,2,2,2,4,4,3,6,5,6,3,5,2,3,2,1997,2,35,0,0,10,12,1,3,2,1,2,2,1
2,1,2,1,2,3,4,3,4,3,2,3,1,1,2,2,4,4,4,3,4,4,3,4,3,5,6,2,5,5,4,3,3,3,3,3,3,3,2,3,3,2,2,2,2,1997,2,67,0,3,8,10,2,2,2,1,1,1,2
